GEOID20,CD118FP,h_rep_name,h_district_pretty,h_state,h_party,h_office,h_phone,h_all_committees,h_appropriations,h_agriculture,h_oversight_and_accountability,h_armed_services,h_natural_resources,h_foreign_affairs,h_homeland_security,h_education_and_the_workforce,h_energy_and_commerce,h_ways_and_means,h_financial_services,h_transportation_and_infrastructure,h_small_business,h_judiciary,h_budget,h_select_subcommittee_on_the_weaponization_of_the_fed_govt,h_joint_committee_on_taxation,h_house_administration,h_Intelligence,h_select_subcommittee_on_the_coronavirus_pandemic,h_science_space_and_technology,h_veterans_affairs,h_select_sub_us_china,h_ethics,h_Rules,h_joint_library,contract_actions,unique_awards,unique_companies,unique_addresses,unique_agencies,total_obligation,mean_obligation,median_obligation,max_obligation,min_obligation,std_obligation,largest_recipient,largest_agency,total_money_millions,money_per_company,money_per_company_millions,money_per_award,contracts_per_company
4819,19,Jodey Arrington,Texas 19th,Texas ,R,1107 LHOB,(202) 225-4005,budget|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5879,5404,122,130,13,39733091.6,6758.477904405511,498.13,1115520.0,-542676.23,43326.9516519133,G B AERIAL APPLICATIONS INC,Department of the Interior,39.73,325681.0786885246,0.33,7352.533604737232,48.18852459016394
4820,20,Joaquin Castro,Texas 20th,Texas ,D,2241 RHOB,(202) 225-3236,foreign_affairs|Intelligence,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13844,8574,245,280,37,5021888837.0,362748.3990898584,447.3,357854800.16,-83210848.32,4199729.860296417,"FAMILY ENDEAVORS, INC.",Department of the Interior,5021.89,20497505.457142856,20.5,585711.3175880569,56.50612244897959
4821,21,Chip Roy,Texas 21st,Texas ,R,103 CHOB,(202) 225-4236,budget|judiciary|Rules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21934,14604,486,555,34,3451420970.45,157354.8358917662,1820.65,69561774.61,-23610003.23,1118707.776980737,"ACTIVE DEPLOYMENT SYSTEMS, LLC",Department of Homeland Security,3451.42,7101689.239609053,7.1,236333.94757943027,45.13168724279836
4822,22,Troy Nehls,Texas 22nd,Texas ,R,1104 LHOB,(202) 225-5951,judiciary|transportation_and_infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350,1363,157,167,20,227577934.45,96841.67423404256,3617.175,15700000.0,-1744777.82,509959.56893396017,"MIQUIN, L.L.C.",Department of Defense,227.58,1449540.9837579618,1.45,166968.40385179748,14.968152866242038
4823,23,Tony Gonzales,Texas 23rd,Texas ,R,2244 RHOB,(202) 225-4511,appropriations|homeland_security,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3370,1815,214,231,17,777318004.27,230658.16150445104,739.4100000000001,122650933.8,-2957315.08,2349116.0198753197,SHORE TERMINALS LLC,Department of Defense,777.32,3632327.122757009,3.63,428274.3825179063,15.74766355140187
4824,24,Beth Van Duyne,Texas 24th,Texas ,R,1725 LHOB,(202) 225-6605,small_business|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10477,7469,343,396,33,1422529194.31,135776.38582704973,1152.16,145235149.05,-129800000.04,2514975.897161796,SELENE FINANCE LP,Department of Housing and Urban Development,1422.53,4147315.435306122,4.15,190457.7847516401,30.545189504373177
4825,25,Roger Williams,Texas 25th,Texas ,R,2336 RHOB,(202) 225-9896,financial_services|small_business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8863,6079,136,161,25,1065135996.89,120177.81754372109,1822.65,60216424.0,-3872948.1,1215093.2946932658,CAE USA INC.,Department of Defense,1065.14,7831882.330073529,7.83,175215.6599588748,65.16911764705883
4826,26,Michael Burgess,Texas 26th,Texas ,R,2161 RHOB,(202) 225-7772,budget|energy_and_commerce|Rules,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9903,8749,194,210,20,674089080.32,68069.17906896901,1145.72,63921719.84,-36605463.28,1518537.7296231287,"HERITAGE HEALTH SOLUTIONS, INC.",Department of Justice,674.09,3474685.981030928,3.47,77047.55747171106,51.04639175257732
4827,27,Michael Cloud,Texas 27th,Texas ,R,171 CHOB,(202) 225-7742,appropriations|select_subcommittee_on_the_coronavirus_pandemic,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1354,781,134,145,16,134801545.31,99558.00983013294,3254.5,4393737.6,-599215.0,348762.6926080696,WESTSTAR FOOD CO LLC,Department of Agriculture,134.8,1005981.6814179105,1.01,172601.2103841229,10.104477611940299
4828,28,Henry Cuellar,Texas 28th,Texas ,D,2372 RHOB,(202) 225-1640,appropriations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19107,18116,130,132,15,430206691.62,22515.658743915843,86.4,16249937.91,-4491909.0,315303.42293688405,"ROTHE ARES JV, LLC",National Aeronautics and Space Administration,430.21,3309282.2432307694,3.31,23747.333385957165,146.97692307692307
4829,29,Sylvia Garcia,Texas 29th,Texas ,D,2419 RHOB,(202) 225-1688,financial_services|select_subcommittee_on_the_weaponization_of_the_fed_govt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106339,105629,123,134,15,801333183.87,7535.647164915977,286.99,343209637.0,-25575858.66,1087529.5640079118,ALLUCENT GOVERNMENT SERVICES (US) LLC,Department of Health and Human Services,801.33,6514903.933902439,6.51,7586.299064366794,864.5447154471544
4830,30,Jasmine Crockett,Texas 30th,Texas ,D,1616 LHOB,(202) 225-8885,agriculture|oversight_and_accountability,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11099,9004,186,211,27,680326321.62,61296.1817839445,252.76,130000000.0,-4235281.84,1598707.8600332798,JACOBS PROJECT MANAGEMENT CO.,Department of the Interior,680.33,3657668.395806452,3.66,75558.23207685474,59.67204301075269
4831,31,John Carter,Texas 31st,Texas ,R,2208 RHOB,(202) 225-3864,appropriations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783,1560,201,223,22,642061975.27,230708.57896873876,1400.0,33453000.0,-4014218.42,1230027.9342173368,FIREFLY AEROSPACE INC.,National Aeronautics and Space Administration,642.06,3194338.1854228857,3.19,411578.189275641,13.845771144278608
4832,32,Colin Allred,Texas 32nd,Texas ,D,348 CHOB,(202) 225-2231,foreign_affairs|select_subcommittee_on_the_weaponization_of_the_fed_govt|transportation_and_infrastructure,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65104,62479,350,406,28,796501513.87,12234.294572837307,460.35,30380715.49,-8846974.72,243237.1062658587,CONTINENTAL ELECTRONICS CORP,Department of Defense,796.5,2275718.6110571427,2.28,12748.307653291506,186.01142857142858
4833,33,Marc Veasey,Texas 33rd,Texas ,D,2348 RHOB,(202) 225-9897,armed_services|energy_and_commerce,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13903,9722,227,243,22,15267438720.4,1098139.877753003,857.62,1361764787.87,-97480926.0,23995269.385961927,LOCKHEED MARTIN CORPORATION,Department of Defense,15267.44,67257439.29691629,67.26,1570401.0204073235,61.24669603524229
4834,34,Vicente Gonzalez,Texas 34th,Texas ,D,154 CHOB,(202) 225-2531,financial_services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432,261,87,93,13,109999499.7,254628.4715277778,5047.5,12214430.0,-4769030.7,1163770.6909733613,TEXAS A & M UNIVERSITY KINGSVILLE,Department of the Interior,110.0,1264362.0655172414,1.26,421454.0218390805,4.9655172413793105
4835,35,Greg Casar,Texas 35th,Texas ,D,1339 LHOB,(202) 225-5645,agriculture|oversight_and_accountability,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25717,22335,323,364,24,1470370497.3700001,57175.039754637015,4078.79,56116000.0,-49685269.74,912157.5591132983,"CERRIS BUILDERS, INC",Department of Defense,1470.37,4552230.642012385,4.55,65832.57207835237,79.61919504643963
4836,36,Brian Babin,Texas 36th,Texas ,R,2236 RHOB,(202) 225-1555,transportation_and_infrastructure|science_space_and_technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7155,5129,175,206,18,3598526789.23,502938.7546093641,1693.66,86804585.43,-68564490.0,3356553.495090032,THE BOEING COMPANY,National Aeronautics and Space Administration,3598.53,20563010.22417143,20.56,701603.9752836811,40.885714285714286
4837,37,Lloyd Doggett,Texas 37th,Texas ,D,2307 RHOB,(202) 225-4865,budget|joint_committee_on_taxation|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10049,6528,443,546,38,2109503391.32,209921.722690815,10574.5,72226120.0,-12389777.12,1475617.004290931,GSD&M LLC,Department of Defense,2109.5,4761858.671151241,4.76,323146.96558210783,22.68397291196388
4838,38,Wesley Hunt,Texas 38th,Texas ,R,1520 LHOB,(202) 225-5646,natural_resources|judiciary|small_business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10395,7075,285,306,26,2517428843.11,242176.8968840789,996.08,219108350.0,-12770352.0,3354817.4390014443,"GREAT LAKES DREDGE & DOCK CO, LLC",Department of Defense,2517.43,8833083.660035089,8.83,355820.3311816255,36.473684210526315
4901,01,Blake Moore,Utah 1st,Utah ,R,1131 LHOB,(202) 225-0453,budget|ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11239,6121,375,435,27,9458340232.73,841564.2168102143,2784.0,2100000000.0,-15799999.98,27405229.5188886,NORTHROP GRUMMAN SYSTEMS CORP,Department of Defense,9458.34,25222240.620613333,25.22,1545227.9419588302,29.970666666666666
4902,02,Chris- Vacancy Stewart,Utah 2nd,Utah ,166 CHOB,(202) 225-9730,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9450,5707,480,547,31,2792699499.71,295523.7565830688,976.735,121790680.0,-10700749.49,2153608.465853569,"L3 TECHNOLOGIES, INC.",Department of Defense,2792.7,5818123.957729166,5.82,489346.3290187489,19.6875
4903,03,John Curtis,Utah 3rd,Utah ,R,2323 RHOB,(202) 225-7751,energy_and_commerce|natural_resources,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437,3203,343,394,52,631652240.09,116176.61211881552,2000.0,46661483.0,-23967293.46,1285526.3456955259,NH1 JV,Department of Defense,631.65,1841551.720379009,1.84,197206.44398688732,15.85131195335277
4904,04,Burgess Owens,Utah 4th,Utah ,R,309 CHOB,(202) 225-3011,education_and_the_workforce|transportation_and_infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11999,10498,249,284,27,464870956.57,38742.47492041004,189.0,13893791.51,-3678758.43,359361.523093061,BIOFIRE DEFENSE LLC,Department of Health and Human Services,464.87,1866951.632811245,1.87,44281.85907506192,48.18875502008032
5000,00,Becca Balint,Vermont ,Vermont ,D,1408 LHOB,(202) 225-4115,budget|judiciary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13269,9857,302,339,25,1672173191.74,126021.04090285629,350.4,191191997.67,-6697665.23,2376988.6497982205,"GENERAL DYNAMICS-OTS, INC.",Department of Defense,1672.17,5536997.323642384,5.54,169643.21717966927,43.937086092715234
5101,01,Robert Wittman,Virginia 1st,Virginia ,R,2055 RHOB,(202) 225-4261,armed_services|natural_resources|select_sub_us_china,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,313900,308730,407,462,40,1159374769.08,3693.4525934374,250.02,51138600.0,-58773617.52,201028.13414500948,MCKESSON MEDICAL-SURGICAL GOVERNMENT SOLUTIONS LLC,Department of Health and Human Services,1159.37,2848586.656216216,2.85,3755.3032393353415,771.2530712530712
5102,02,Jennifer Kiggans,Virginia 2nd,Virginia ,R,1037 LHOB,(202) 225-4215,armed_services|natural_resources|veterans_affairs,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,197550,184354,573,709,54,15203541361.71,76960.47259787394,199.15,104910377.5,-55014432.42,928252.8503237492,"ATLANTIC DIVING SUPPLY, INC.",Department of Defense,15203.54,26533230.997748688,26.53,82469.27846268592,344.76439790575915
5103,03,Robert Scott,Virginia 3rd,Virginia ,D,2328 RHOB,(202) 225-8351,budget|education_and_the_workforce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57345,39572,779,901,29,15709852878.34,273953.31551730755,878.0,686240483.0,-16611846.39,6136383.606949095,HUNTINGTON INGALLS INC,Department of Defense,15709.85,20166691.756534018,20.17,396994.1594647731,73.61360718870347
5104,04,Jennifer McClellan,Virginia 4th,Virginia ,D,2417 RHOB,(202) 225-6365,armed_services|science_space_and_technology,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9719,6487,349,378,36,1066436039.55,109726.93070789175,1011.06,52271774.0,-6943366.43,1046086.4019283103,PHLOW CORP.,Department of Health and Human Services,1066.44,3055690.6577363894,3.06,164395.8747572067,27.84813753581662
5105,05,Bob Good,Virginia 5th,Virginia ,R,461 CHOB,(202) 225-4711,budget|education_and_the_workforce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14823,10041,282,313,53,4174158684.51,281600.12713418336,1960.0,494886986.6,-27717500.0,6033584.553299172,"PANTEXAS DETERRENCE, LLC",Department of Energy,4174.16,14801981.150744682,14.8,415711.45149985066,52.56382978723404
5106,06,Ben Cline,Virginia 6th,Virginia ,R,2443 RHOB,(202) 225-5431,appropriations|budget|judiciary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7932,5281,293,331,31,1430838381.79,180388.09654437721,310.005,139226938.03,-4848284.38,2470323.4212909816,ELBIT SYSTEMS OF AMERICA - NIGHT VISION LLC,Department of Defense,1430.84,4883407.4463822525,4.88,270940.8032171937,27.071672354948806
5107,07,Abigail Spanberger,Virginia 7th,Virginia ,D,562 CHOB,(202) 225-2815,agriculture|Intelligence,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21389,9118,698,793,54,4783217028.97,223629.76431670485,1246.02,131855597.2,-48877320.48,1622582.8681222,"SIGNATURE CHOICE II, LLC",Department of Veterans Affairs,4783.22,6852746.459842407,6.85,524590.5932189077,30.643266475644698
5108,08,Donald Beyer,Virginia 8th,Virginia ,D,1119 LHOB,(202) 225-4376,ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654289,591191,2494,2839,67,50507873172.84,77195.05168639545,108.23,332505152.0,-131045014.04,1278605.123537278,"BALFOUR BEATTY CONSTRUCTION, LLC",Department of Defense,50507.87,20251753.477481954,20.25,85434.10365320175,262.34522854851645
5109,09,H. Griffith,Virginia 9th,Virginia ,R,2202 RHOB,(202) 225-3861,house_administration|energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7448,5917,181,206,19,2010504713.46,269938.87130236306,192.18,224726260.73,-3452648.03,4442696.237811455,NORTHROP GRUMMAN SYSTEMS CORPORATION,Department of Defense,2010.5,11107760.847845305,11.11,339784.4707554504,41.149171270718234
5110,10,Jennifer Wexton,Virginia 10th,Virginia ,D,1210 LHOB,(202) 225-5136,appropriations|budget,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62456,32440,1586,1757,65,17473229771.7,279768.6334651595,254.0,193206000.0,-85141277.24,2833231.906822669,NORTHROP GRUMMAN SYSTEMS CORPORATION,National Aeronautics and Space Administration,17473.23,11017168.834615385,11.02,538632.2371054254,39.37957124842371
5111,11,Gerald Connolly,Virginia 11th,Virginia ,D,2265 RHOB,(202) 225-1492,foreign_affairs|select_subcommittee_on_the_weaponization_of_the_fed_govt|oversight_and_accountability,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350465,162512,3422,3757,67,163262956958.87,465846.6807209564,805.0,498639878.0,-162836758.15,3739372.353997968,XATOR LLC,Department of State,163262.96,47709806.24163355,47.71,1004620.9323549645,102.41525423728814
5301,01,Suzan DelBene,Washington 1st,Washington ,D,2330 RHOB,(202) 225-6311,ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13986,9572,276,314,33,2091508681.64,149543.0202802803,1950.0,56645449.77,-2526624.67,1272763.8778429155,MICROSOFT CORPORATION,Department of Defense,2091.51,7577930.005942029,7.58,218502.78746761387,50.67391304347826
5302,02,Rick Larsen,Washington 2nd,Washington ,D,2163 RHOB,(202) 225-2605,transportation_and_infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28958,27328,340,371,22,498222705.15,17205.010883002968,586.88,16457494.0,-2500000.0,228512.38524735466,"DERIAN, INC.",Department of Defense,498.22,1465360.8975,1.47,18231.217255196134,85.17058823529412
5303,03,Marie Perez,Washington 3rd,Washington ,D,1431 LHOB,(202) 225-3536,agriculture|small_business,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8959,6408,294,333,20,1555497653.99,173624.0265643487,346.5,108281936.0,-75000000.0,2711739.5843239184,PACIFIC TECH CONSTRUCTION INC,Department of Defense,1555.5,5290808.346904762,5.29,242743.07958645443,30.472789115646258
5304,04,Dan Newhouse,Washington 4th,Washington ,R,504 CHOB,(202) 225-5816,appropriations|select_sub_us_china,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5335,3356,364,392,20,4963090391.69,930288.733212746,7306.38,223590920.86,-7816474.83,7177147.367759688,BATTELLE MEMORIAL INSTITUTE,Department of Energy,4963.09,13634863.713434065,13.63,1478870.7960935635,14.656593406593407
5305,05,Cathy Rodgers,Washington 5th,Washington ,R,2188 RHOB,(202) 225-2006,energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5180,2806,407,450,24,812298335.35,156814.35045366795,2000.0,56839500.0,-3511006.0,1488743.3893666286,"KNIGHT CONST. & SUPPLY, INC",Department of Defense,812.3,1995819.0057739557,2.0,289486.2207234498,12.727272727272727
5306,06,Derek Kilmer,Washington 6th,Washington ,D,1226 LHOB,(202) 225-5916,appropriations|house_administration,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31201,26729,417,481,24,1619611007.68,51908.94547226051,338.1,43066072.93,-6387188.75,645624.6912634103,METRO MACHINE CORP,Department of Defense,1619.61,3883959.2510311753,3.88,60593.77483931311,74.82254196642685
5307,07,Pramila Jayapal,Washington 7th,Washington ,D,2346 RHOB,(202) 225-3106,education_and_the_workforce|judiciary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77078,72203,516,575,39,13829062499.85,179416.46773203768,450.07,2389323828.0,-18400000.0,15370514.523202173,THE BOEING COMPANY,Department of Defense,13829.06,26800508.720639534,26.8,191530.3034479177,149.37596899224806
5308,08,Kim Schrier,Washington 8th,Washington ,D,1110 LHOB,(202) 225-7761,energy_and_commerce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483,3408,204,213,18,183609551.68,40956.848467544056,1620.42,41947471.0,-579502.71,664999.7649291117,JABEZ-ABSHER SMALL BUSINESS JOINT VENTURE,Department of Defense,183.61,900046.8219607844,0.9,53876.04215962441,21.975490196078432
5309,09,Adam Smith,Washington 9th,Washington ,D,2264 RHOB,(202) 225-8901,armed_services,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27864,25350,313,344,33,2028722318.68,72808.00741745622,420.1,340010000.0,-8044867.43,2906910.2083333675,"BLUE ORIGIN WASHINGTON, LLC",National Aeronautics and Space Administration,2028.72,6481540.954249201,6.48,80028.49383353058,89.0223642172524
5310,10,Marilyn Strickland,Washington 10th,Washington ,D,1708 LHOB,(202) 225-9740,armed_services|transportation_and_infrastructure,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930,1972,222,234,23,600356392.01,204899.79249488053,2120.885,145267000.0,-592808.72,3114352.4153958075,ABSHER CONSTRUCTION CO,Department of Defense,600.36,2704308.0721171172,2.7,304440.36105983774,13.198198198198199
5401,01,Carol Miller,West Virginia 1st,West Virginia ,R,465 CHOB,(202) 225-3452,ways_and_means,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513,2983,234,264,18,468888016.8,103897.1896299579,3392.0,28278649.08,-1416688.68,836531.2608420942,GREENBRIER GOVERNMENT SOLUTIONS INC,Department of Defense,468.89,2003794.9435897437,2.0,157186.7304056319,19.286324786324787
5402,02,Alexander Mooney,West Virginia 2nd,West Virginia ,R,2228 RHOB,(202) 225-2711,financial_services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10661,7251,285,321,34,1608157894.15,150844.9389503799,1112.22,133197622.02,-2966805.12,2073507.8452046872,NORTHROP GRUMMAN SYSTEMS CORP,Department of Defense,1608.16,5642659.277719298,5.64,221784.29101503242,37.40701754385965
5501,01,Bryan Steil,Wisconsin 1st,Wisconsin ,R,1526 LHOB,(202) 225-3031,financial_services|house_administration|joint_library,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33998,29033,131,144,21,1347874887.58,39645.7111471263,94.4,116840000.0,-19221282.64,1370505.2642629957,AMTEC CORPORATION,Department of Defense,1347.87,10289121.27923664,10.29,46425.615250921364,259.5267175572519
